TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,UserName,Age,Gender,Email
TT07858,U00898,CR00029,2025-10-23,0.0,PayPal,TC00042,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,Michelleramos,24,Female,Fschwartz@Gmail.Com
TT07859,U00903,CR00054,2025-06-19,0.0,Credit Card,TC00040,Backend Development With Node.Js,Web Development,Free,Beginner,0.0,48.57,3.32,Rojasjames,29,Female,Omoon@Gmail.Com
TT07860,U00907,CR00025,2025-07-21,299.57,Credit Card,TC00042,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Pachecomary,23,Female,Adam92@Outlook.Com
TT07861,U00915,CR00055,2025-05-10,57.32,Bank Transfer,TC00040,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,Phillipssean,24,Female,Carolynrivera@Outlook.Com
TT07862,U00917,CR00011,2025-11-14,326.02,Credit Card,TC00042,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,Tylersheppard,28,Female,Webbheather@Hotmail.Com
TT07863,U00919,CR00016,2025-01-21,0.0,PayPal,TC00040,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Kwheeler,28,Male,Wbarrera@Gmail.Com
TT07864,U00928,CR00021,2025-06-17,0.0,Credit Card,TC00040,Data Analysis With Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Uleon,33,Female,Butlermichael@Outlook.Com
TT07865,U00959,CR00025,2025-04-15,299.57,Credit Card,TC00040,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Jillianbenitez,22,Male,Brownmonica@Outlook.Com
TT07866,U00961,CR00026,2025-08-24,0.0,Bank Transfer,TC00042,Intro To Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Yodervalerie,31,Male,Elizabeth16@Outlook.Com
TT07867,U00967,CR00005,2025-09-25,0.0,PayPal,TC00042,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,Haledalton,15,Male,Tevans@Outlook.Com
TT07868,U00976,CR00012,2025-07-05,487.92,PayPal,TC00040,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,Johnsonchristopher,30,Male,Lynchnorma@Gmail.Com
TT07869,U00981,CR00039,2025-09-19,346.71,PayPal,TC00042,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,Vbryant,34,Male,Zachary79@Yahoo.Com
TT07870,U00997,CR00027,2025-06-18,0.0,Bank Transfer,TC00042,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,Vmyers,34,Female,Edwardbarrera@Outlook.Com
TT07871,U01000,CR00026,2025-02-25,0.0,PayPal,TC00042,Intro To Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Tara10,16,Female,Matthewserrano@Gmail.Com
TT07872,U01015,CR00028,2025-10-08,0.78,PayPal,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Coledennis,29,Male,Browndavid@Outlook.Com
TT07873,U01020,CR00021,2025-11-30,0.0,PayPal,TC00042,Data Analysis With Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Vwhitehead,28,Male,Shannonsparks@Gmail.Com
TT07874,U01022,CR00031,2025-04-26,0.0,Credit Card,TC00040,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,Butlerjessica,17,Male,Lisa97@Gmail.Com
TT07875,U01031,CR00027,2025-01-19,0.0,Credit Card,TC00042,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,Vasquezsarah,15,Male,Ocurry@Hotmail.Com
TT07876,U01032,CR00016,2025-09-16,0.0,PayPal,TC00040,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Brownvanessa,16,Male,Kathleenjones@Yahoo.Com
TT07877,U01033,CR00006,2025-05-26,276.37,Credit Card,TC00040,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,Dsampson,30,Male,Xsingleton@Outlook.Com
TT07878,U01083,CR00023,2025-04-04,0.0,Credit Card,TC00042,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,Markmoore,29,Male,Morgan59@Gmail.Com
TT07879,U01084,CR00022,2025-03-12,0.0,PayPal,TC00040,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Pwright,24,Male,Lwilson@Yahoo.Com
TT07880,U01092,CR00050,2025-03-26,490.9,Bank Transfer,TC00042,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Ureese,34,Female,Mikeroberts@Gmail.Com
TT07881,U01096,CR00053,2025-12-13,0.0,PayPal,TC00040,React For Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,Karen44,18,Male,Ellisteresa@Hotmail.Com
TT07882,U01123,CR00040,2025-02-05,327.99,Credit Card,TC00042,Leadership In Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Garzamichael,29,Female,Kimberly19@Outlook.Com
TT07883,U01143,CR00059,2025-03-17,0.0,PayPal,TC00040,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,Michealwhite,31,Male,Reneehenderson@Yahoo.Com
TT07884,U01146,CR00037,2025-07-13,0.0,Credit Card,TC00042,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,Ibrown,15,Male,Adamsteresa@Gmail.Com
TT07885,U01158,CR00028,2025-09-28,0.78,Bank Transfer,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Zachary52,35,Male,Mathiskevin@Hotmail.Com
TT07886,U01163,CR00009,2025-07-09,0.0,Credit Card,TC00042,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Melissabrown,24,Male,Johnross@Yahoo.Com
TT07887,U01167,CR00021,2025-06-24,0.0,Bank Transfer,TC00042,Data Analysis With Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Manuelmcdowell,16,Female,Maria23@Yahoo.Com
TT07888,U01170,CR00056,2025-06-02,212.39,PayPal,TC00040,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,Dwashington,27,Female,Ycoffey@Yahoo.Com
TT07889,U01177,CR00044,2025-01-02,119.04,Bank Transfer,TC00042,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,Keith32,16,Male,Katienelson@Outlook.Com
TT07890,U01180,CR00050,2025-10-28,490.9,Credit Card,TC00040,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Crawfordcarol,18,Male,Brandon16@Yahoo.Com
TT07891,U01197,CR00041,2025-10-09,53.86,Bank Transfer,TC00040,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,Sharon57,28,Male,Ronaldbell@Hotmail.Com
TT07892,U01203,CR00008,2025-10-20,0.0,Bank Transfer,TC00042,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,Jared15,15,Male,Meyerdavid@Hotmail.Com
TT07893,U01221,CR00014,2025-01-20,0.0,PayPal,TC00040,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,Leonardholmes,32,Male,Glendalee@Hotmail.Com
TT07894,U01224,CR00012,2025-07-12,487.92,Bank Transfer,TC00040,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,Villanuevagregory,23,Female,Stewartmichael@Hotmail.Com
TT07895,U01231,CR00028,2025-07-01,0.78,Bank Transfer,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Kpetersen,21,Female,Walkerjohn@Yahoo.Com
TT07896,U01233,CR00021,2025-06-22,0.0,Credit Card,TC00040,Data Analysis With Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Ztran,28,Male,Ryan69@Outlook.Com
TT07897,U01235,CR00030,2025-12-01,0.0,Credit Card,TC00042,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,Zacharybell,27,Female,Natalieyates@Gmail.Com
TT07898,U01237,CR00023,2025-11-16,0.0,Credit Card,TC00042,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,Savannah66,24,Male,Amandacontreras@Outlook.Com
TT07899,U01239,CR00001,2025-12-09,472.28,PayPal,TC00040,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Steve19,20,Male,Robinmarshall@Gmail.Com
TT07900,U01244,CR00057,2025-05-02,177.34,Bank Transfer,TC00042,Seo For E-Commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,Sanderscindy,30,Female,Qpaul@Yahoo.Com
TT07901,U01249,CR00005,2025-10-06,0.0,Credit Card,TC00042,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,Ahenderson,25,Male,Williamssandra@Yahoo.Com
TT07902,U01250,CR00004,2025-12-06,0.0,Credit Card,TC00042,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Robert97,27,Female,Fskinner@Gmail.Com
TT07903,U01266,CR00056,2025-04-12,212.39,Credit Card,TC00042,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,Paulcampos,18,Female,Davidcollins@Gmail.Com
TT07904,U01267,CR00009,2025-07-22,0.0,Bank Transfer,TC00040,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Markcarpenter,30,Female,Kristine41@Hotmail.Com
TT07905,U01268,CR00003,2025-08-08,0.0,Credit Card,TC00040,C++ For Beginners,Programming,Free,Beginner,0.0,19.53,3.85,Jennifer28,33,Male,Katrina74@Gmail.Com
TT07906,U01280,CR00015,2025-03-16,285.05,PayPal,TC00040,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Geoffreylong,26,Female,Maria44@Outlook.Com
TT07907,U01281,CR00019,2025-06-07,0.0,Bank Transfer,TC00042,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Gibsonkevin,23,Female,Fullerjennifer@Outlook.Com
TT07908,U01284,CR00027,2025-05-29,0.0,Bank Transfer,TC00042,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,Ashepherd,34,Female,Susanmartin@Gmail.Com
TT07909,U01286,CR00012,2025-02-07,487.92,Credit Card,TC00042,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,Fjohnson,27,Male,Henrynathaniel@Hotmail.Com
TT07910,U01290,CR00010,2025-03-12,0.0,Credit Card,TC00042,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,Mario14,16,Male,Karen05@Outlook.Com
TT07911,U01315,CR00001,2025-02-01,472.28,PayPal,TC00042,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Bryantjacob,33,Male,Dpeterson@Gmail.Com
TT07912,U01318,CR00042,2025-04-21,0.0,Credit Card,TC00042,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,Angelaward,18,Female,Jacqueline76@Hotmail.Com
TT07913,U01321,CR00029,2025-10-23,0.0,Bank Transfer,TC00042,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,Vdunn,35,Male,Mary33@Gmail.Com
TT07914,U01331,CR00018,2025-02-23,0.0,Bank Transfer,TC00042,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,Qmartin,16,Male,Shelley53@Hotmail.Com
TT07915,U01332,CR00021,2025-05-10,0.0,Credit Card,TC00042,Data Analysis With Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Kiara65,20,Male,Amy17@Outlook.Com
TT07916,U01334,CR00035,2025-08-08,0.0,Credit Card,TC00040,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,Stricklandrachel,35,Female,Lindsey34@Outlook.Com
TT07917,U01336,CR00024,2025-12-24,117.68,Bank Transfer,TC00042,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Isabella45,33,Male,Johnsonjasmine@Outlook.Com
TT07918,U01337,CR00002,2025-07-21,0.0,Credit Card,TC00042,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,Williamsrobert,32,Female,Rachel05@Hotmail.Com
TT07919,U01343,CR00030,2025-12-26,0.0,PayPal,TC00042,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,Sweeneymelinda,32,Male,Blong@Outlook.Com
TT07920,U01344,CR00046,2025-07-25,248.1,Bank Transfer,TC00040,Ai For Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,Ipeters,25,Female,Jennifer42@Outlook.Com
TT07921,U01346,CR00019,2025-03-19,0.0,PayPal,TC00042,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Erinjohnston,16,Male,Brownjuan@Gmail.Com
TT07922,U01347,CR00053,2025-09-26,0.0,PayPal,TC00042,React For Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,Brandonjones,20,Male,Jameszamora@Yahoo.Com
TT07923,U01350,CR00042,2025-04-17,0.0,PayPal,TC00040,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,Jay37,16,Female,Rachel52@Gmail.Com
TT07924,U01352,CR00038,2025-05-01,342.61,Credit Card,TC00042,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,Emilyberg,25,Male,Williamromero@Yahoo.Com
TT07925,U01355,CR00006,2025-02-20,276.37,Credit Card,TC00042,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,Parrishkevin,28,Female,Johnsonandrea@Gmail.Com
TT07926,U01364,CR00038,2025-11-21,342.61,Credit Card,TC00042,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,Pkoch,16,Female,John98@Gmail.Com
TT07927,U01365,CR00041,2025-08-23,53.86,PayPal,TC00040,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,Thull,25,Male,Meganwalters@Yahoo.Com
TT07928,U01375,CR00017,2025-01-15,0.0,Bank Transfer,TC00042,Seo Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Fwalker,22,Male,Donald46@Gmail.Com
TT07929,U01394,CR00035,2025-10-24,0.0,Credit Card,TC00040,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,Mannchristopher,26,Female,Benjaminmoore@Gmail.Com
TT07930,U01395,CR00038,2025-09-17,342.61,PayPal,TC00042,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,Marshallsherry,31,Male,Samanthajohnson@Outlook.Com
TT07931,U01397,CR00037,2025-06-06,0.0,Bank Transfer,TC00040,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,Victoria70,28,Male,Alexanderroberts@Gmail.Com
TT07932,U01399,CR00030,2025-10-26,0.0,PayPal,TC00042,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,Mitchellcarlos,20,Male,Owenkelsey@Gmail.Com
TT07933,U01405,CR00041,2025-06-28,53.86,Bank Transfer,TC00040,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,Amandamoore,35,Male,Vbrown@Outlook.Com
TT07934,U01411,CR00025,2025-03-25,299.57,Credit Card,TC00040,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Davidsonrandy,21,Male,Lmurillo@Gmail.Com
TT07935,U01414,CR00003,2025-02-22,0.0,PayPal,TC00040,C++ For Beginners,Programming,Free,Beginner,0.0,19.53,3.85,David25,35,Female,Johnsonbrett@Outlook.Com
TT07936,U01429,CR00025,2025-08-24,299.57,Credit Card,TC00040,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Bonniegreen,31,Female,Ijones@Hotmail.Com
TT07937,U01432,CR00056,2025-03-24,212.39,Credit Card,TC00040,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,Josephanderson,17,Female,Kingjason@Yahoo.Com
TT07938,U01445,CR00033,2025-09-29,0.0,Bank Transfer,TC00040,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Vtran,29,Male,Alexander51@Gmail.Com
TT07939,U01451,CR00029,2025-04-19,0.0,Credit Card,TC00042,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,Jessicaturner,17,Male,Kristenanderson@Yahoo.Com
TT07940,U01455,CR00019,2025-04-24,0.0,Bank Transfer,TC00040,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Arielwilliams,22,Female,Burnettjennifer@Gmail.Com
TT07941,U01460,CR00056,2025-06-17,212.39,PayPal,TC00042,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,Pvazquez,32,Female,Zblack@Yahoo.Com
TT07942,U01463,CR00056,2025-09-14,212.39,Bank Transfer,TC00042,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,Jerome86,30,Female,Williamsbeverly@Yahoo.Com
TT07943,U01472,CR00014,2025-09-23,0.0,Bank Transfer,TC00042,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,William95,27,Female,Michael27@Yahoo.Com
TT07944,U01473,CR00004,2025-01-05,0.0,Bank Transfer,TC00042,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Nicolewalter,17,Female,Jeremysingh@Gmail.Com
TT07945,U01475,CR00024,2025-12-22,117.68,Bank Transfer,TC00040,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Richardrocha,20,Male,Erin18@Yahoo.Com
TT07946,U01488,CR00022,2025-06-21,0.0,PayPal,TC00042,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Lawsonbeth,27,Male,Thomasprice@Gmail.Com
TT07947,U01497,CR00039,2025-08-11,346.71,Bank Transfer,TC00042,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,Ccrawford,35,Female,Perryashley@Gmail.Com
TT07948,U01500,CR00058,2025-07-20,0.0,Credit Card,TC00040,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Lindsey29,15,Male,Michellemejia@Outlook.Com
TT07949,U01506,CR00047,2025-06-25,89.59,PayPal,TC00042,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,Nancy99,34,Male,Wnelson@Hotmail.Com
TT07950,U01511,CR00036,2025-04-12,0.0,PayPal,TC00040,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,Garycarr,15,Male,Victoria98@Yahoo.Com
TT07951,U01517,CR00045,2025-09-03,0.0,Credit Card,TC00040,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Lindsaykelly,26,Male,Kellymorgan@Outlook.Com
TT07952,U01522,CR00031,2025-06-01,0.0,Credit Card,TC00040,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,Vnelson,31,Female,Robin05@Gmail.Com
TT07953,U01528,CR00049,2025-05-20,415.51,Bank Transfer,TC00042,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Thompsontammy,16,Male,Tracy13@Gmail.Com
TT07954,U01530,CR00035,2025-10-03,0.0,Bank Transfer,TC00040,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,Qhorton,16,Male,Diazbreanna@Hotmail.Com
TT07955,U01531,CR00006,2025-02-22,276.37,PayPal,TC00040,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,Brianberry,30,Female,Diazjessica@Gmail.Com
TT07956,U01543,CR00011,2025-07-19,326.02,Credit Card,TC00040,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,Smithjames,25,Female,Teresa86@Yahoo.Com
TT07957,U01553,CR00021,2025-07-29,0.0,Bank Transfer,TC00040,Data Analysis With Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Melinda52,27,Male,Dflynn@Hotmail.Com
TT07958,U01575,CR00025,2025-06-28,299.57,Credit Card,TC00040,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Richardsontammy,15,Female,Millerrandy@Hotmail.Com
TT07959,U01578,CR00024,2025-06-15,117.68,PayPal,TC00040,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Talvarado,26,Male,Valdezshannon@Hotmail.Com
TT07960,U01585,CR00044,2025-02-17,119.04,PayPal,TC00040,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,Vclark,27,Male,Brentbrooks@Gmail.Com
TT07961,U01586,CR00047,2025-04-15,89.59,Bank Transfer,TC00040,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,Bobby05,27,Male,Garrett72@Hotmail.Com
TT07962,U01602,CR00007,2025-04-28,0.0,Bank Transfer,TC00042,Ui/Ux Design,Design,Free,Advanced,0.0,48.68,2.61,Davisangel,31,Female,Ballen@Outlook.Com
TT07963,U01618,CR00036,2025-02-13,0.0,Bank Transfer,TC00042,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,Victoriawebster,15,Female,Robertmccall@Hotmail.Com
TT07964,U01627,CR00042,2025-11-20,0.0,Credit Card,TC00042,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,Collinslisa,23,Female,Diazjessica@Outlook.Com
TT07965,U01628,CR00044,2025-08-25,119.04,Credit Card,TC00042,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,Emilymartin,26,Male,Martincynthia@Gmail.Com
TT07966,U01635,CR00013,2025-03-19,0.0,PayPal,TC00040,Finance For Startups,Business,Free,Advanced,0.0,15.84,2.0,Candrews,18,Female,Collierjeremy@Gmail.Com
TT07967,U01649,CR00049,2025-05-26,415.51,PayPal,TC00042,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Maryharris,35,Male,Taylor63@Outlook.Com
TT07968,U01654,CR00032,2025-07-17,0.0,Bank Transfer,TC00040,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,Lori03,22,Female,Parkmarisa@Outlook.Com
TT07969,U01656,CR00014,2025-05-25,0.0,PayPal,TC00042,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,Norrisdakota,27,Male,Saragross@Outlook.Com
TT07970,U01662,CR00044,2025-06-07,119.04,Bank Transfer,TC00042,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,Dustin08,28,Male,Joseph90@Yahoo.Com
TT07971,U01666,CR00007,2025-12-13,0.0,PayPal,TC00042,Ui/Ux Design,Design,Free,Advanced,0.0,48.68,2.61,Fbarber,28,Female,Donna63@Hotmail.Com
TT07972,U01674,CR00015,2025-09-21,285.05,PayPal,TC00042,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Carl17,27,Female,Kimberly19@Yahoo.Com
TT07973,U01692,CR00050,2025-07-05,490.9,PayPal,TC00040,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Davidsonmark,26,Male,Ofletcher@Hotmail.Com
TT07974,U01695,CR00031,2025-03-15,0.0,PayPal,TC00040,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,Christine15,32,Male,Jvega@Gmail.Com
TT07975,U01702,CR00017,2025-03-21,0.0,Credit Card,TC00040,Seo Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Ronaldalexander,21,Female,Jack38@Gmail.Com
TT07976,U01708,CR00016,2025-06-22,0.0,PayPal,TC00040,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Ymorton,22,Male,Gibsonlori@Hotmail.Com
TT07977,U01720,CR00023,2025-05-03,0.0,Credit Card,TC00042,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,Stoutaustin,21,Female,Jeanne53@Hotmail.Com
TT07978,U01721,CR00002,2025-02-25,0.0,PayPal,TC00042,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,Lperry,15,Female,Johnbarry@Outlook.Com
TT07979,U01724,CR00034,2025-08-21,394.26,Credit Card,TC00040,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,Juan81,17,Male,Scottmendoza@Hotmail.Com
TT07980,U01726,CR00037,2025-08-27,0.0,Credit Card,TC00040,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,Qschwartz,32,Female,Chelseycoleman@Gmail.Com
TT07981,U01729,CR00040,2025-06-21,327.99,Bank Transfer,TC00040,Leadership In Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Michael78,29,Female,Dwayne77@Yahoo.Com
TT07982,U01746,CR00025,2025-08-09,299.57,Bank Transfer,TC00040,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Jodiortega,24,Male,Nathaniel40@Outlook.Com
TT07983,U01762,CR00021,2025-09-09,0.0,Bank Transfer,TC00040,Data Analysis With Python,Data Science,Free,Intermediate,0.0,1.2,3.6,Dustin24,33,Male,Reeveschristopher@Yahoo.Com
TT07984,U01773,CR00057,2025-02-22,177.34,PayPal,TC00042,Seo For E-Commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,Tanya67,17,Male,Ernestgregory@Outlook.Com
TT07985,U01789,CR00008,2025-07-14,0.0,PayPal,TC00042,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,Rodriguezjacob,33,Female,Bryandennis@Hotmail.Com
TT07986,U01805,CR00030,2025-08-02,0.0,Credit Card,TC00042,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,Bridget73,21,Male,Swilson@Outlook.Com
TT07987,U01809,CR00036,2025-08-22,0.0,Bank Transfer,TC00042,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,Alexanderyork,24,Female,Sanchezmichelle@Gmail.Com
TT07988,U01810,CR00013,2025-03-25,0.0,PayPal,TC00040,Finance For Startups,Business,Free,Advanced,0.0,15.84,2.0,Bridgetjohnson,15,Female,Cgonzalez@Outlook.Com
TT07989,U01812,CR00008,2025-04-15,0.0,Credit Card,TC00042,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,Drussell,17,Male,Vbernard@Gmail.Com
TT07990,U01820,CR00057,2025-10-22,177.34,PayPal,TC00040,Seo For E-Commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,Vmorrow,24,Male,Douglas57@Gmail.Com
TT07991,U01822,CR00010,2025-06-09,0.0,Bank Transfer,TC00040,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,Harriseric,22,Male,Clee@Yahoo.Com
TT07992,U01825,CR00049,2025-08-29,415.51,PayPal,TC00042,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Jeff93,25,Male,Xchavez@Gmail.Com
TT07993,U01840,CR00027,2025-09-05,0.0,Bank Transfer,TC00042,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,Bradley44,35,Female,Sharris@Hotmail.Com
TT07994,U01842,CR00045,2025-06-06,0.0,PayPal,TC00042,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Serranoandre,33,Female,John25@Outlook.Com
TT07995,U01854,CR00028,2025-11-24,0.78,PayPal,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Pruittdavid,16,Male,Ryan07@Gmail.Com
TT07996,U01867,CR00032,2025-07-09,0.0,Bank Transfer,TC00040,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,Monica16,24,Female,Shari53@Gmail.Com
TT07997,U01871,CR00026,2025-11-03,0.0,Credit Card,TC00042,Intro To Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Danielparks,21,Male,Debra91@Hotmail.Com
TT07998,U01872,CR00009,2025-03-02,0.0,Credit Card,TC00040,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Gatesbrittany,28,Female,Bobby06@Outlook.Com
